plotid,sampleid,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Class
1532,6128,-4.301009814249585,10.597562893272155,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.4 secs,Mapbox Satellite,,POINT(-4.301009814249585 10.597562893272155),Cultivated land
1533,6129,-0.6810237980689736,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.6 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.883932895368801),Cultivated land
1533,6130,-0.6810237980689736,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.6 secs,Mapbox Satellite,,POINT(-0.681023798068974 12.884151820044664),Cultivated land
1533,6131,-0.680799219247913,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.6 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.883932895368801),Cultivated land
1533,6132,-0.680799219247913,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.6 secs,Mapbox Satellite,,POINT(-0.680799219247913 12.884151820044664),Cultivated land
1534,6133,0.13644311047979082,13.792968165443966,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.3 secs,Mapbox Satellite,,POINT(0.136443110479791 13.792968165443966),Cultivated land
1534,6134,0.13644311047979082,13.793186268107249,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.3 secs,Mapbox Satellite,,POINT(0.136443110479791 13.793186268107249),Cultivated land
1534,6135,0.13666768930085152,13.792968165443966,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.3 secs,Mapbox Satellite,,POINT(0.136667689300852 13.792968165443966),Cultivated land
1534,6136,0.13666768930085152,13.793186268107249,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-20.3 secs,Mapbox Satellite,,POINT(0.136667689300852 13.793186268107249),Cultivated land
1535,6137,-4.301234393070645,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-18.7 secs,Mapbox Satellite,,POINT(-4.301234393070645 11.51424072699892),Cultivated land
1535,6138,-4.301234393070645,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-18.7 secs,Mapbox Satellite,,POINT(-4.301234393070645 11.514460786113133),Cultivated land
1535,6139,-4.301009814249585,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-18.7 secs,Mapbox Satellite,,POINT(-4.301009814249585 11.51424072699892),Cultivated land
1535,6140,-4.301009814249585,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-18.7 secs,Mapbox Satellite,,POINT(-4.301009814249585 11.514460786113133),Cultivated land
1536,6141,-0.9145857719400492,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-22.3 secs,Mapbox Satellite,,POINT(-0.914585771940049 12.883932895368801),Cultivated land
1536,6142,-0.9145857719400492,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-22.3 secs,Mapbox Satellite,,POINT(-0.914585771940049 12.884151820044664),Cultivated land
1536,6143,-0.9143611931189884,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-22.3 secs,Mapbox Satellite,,POINT(-0.914361193118988 12.883932895368801),Cultivated land
1536,6144,-0.9143611931189884,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-22.3 secs,Mapbox Satellite,,POINT(-0.914361193118988 12.884151820044664),Cultivated land
1537,6145,0.3700050843508663,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-21.7 secs,Mapbox Satellite,,POINT(0.370005084350866 12.883932895368801),Cultivated land
1537,6146,0.3700050843508663,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-21.7 secs,Mapbox Satellite,,POINT(0.370005084350866 12.884151820044664),Cultivated land
1537,6147,0.370229663171927,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-21.7 secs,Mapbox Satellite,,POINT(0.370229663171927 12.883932895368801),Cultivated land
1537,6148,0.370229663171927,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:16,-21.7 secs,Mapbox Satellite,,POINT(0.370229663171927 12.884151820044664),Cultivated land
1538,6149,-1.031366758875587,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,10.6 secs,Mapbox Satellite,,POINT(-1.031366758875587 12.997747836405296),Prairies
1538,6150,-1.031366758875587,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,10.6 secs,Mapbox Satellite,,POINT(-1.031366758875587 12.99796666117554),Prairies
1538,6151,-1.0311421800545264,12.997747836405296,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,10.6 secs,Mapbox Satellite,,POINT(-1.031142180054526 12.997747836405296),Prairies
1538,6152,-1.0311421800545264,12.99796666117554,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,10.6 secs,Mapbox Satellite,,POINT(-1.031142180054526 12.99796666117554),Prairies
1539,6153,-1.4984907066177384,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,-10.2 secs,Mapbox Satellite,,POINT(-1.498490706617738 12.428160023857885),Other land
1539,6154,-1.4984907066177384,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,-10.2 secs,Mapbox Satellite,,POINT(-1.498490706617738 12.428379339946503),Other land
1539,6155,-1.4982661277966776,12.428160023857885,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,-10.2 secs,Mapbox Satellite,,POINT(-1.498266127796678 12.428160023857885),Other land
1539,6156,-1.4982661277966776,12.428379339946503,anis.ghattassi@oss.org.tn,false,2022-11-30 09:17,-10.2 secs,Mapbox Satellite,,POINT(-1.498266127796678 12.428379339946503),Other land
1540,6157,-0.7978047850045114,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,9.3 secs,Mapbox Satellite,,POINT(-0.797804785004511 11.285286630832445),Prairies
1540,6158,-0.7978047850045114,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,9.3 secs,Mapbox Satellite,,POINT(-0.797804785004511 11.285506867325736),Prairies
1540,6159,-0.7975802061834507,11.285286630832445,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,9.3 secs,Mapbox Satellite,,POINT(-0.797580206183451 11.285286630832445),Prairies
1540,6160,-0.7975802061834507,11.285506867325736,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,9.3 secs,Mapbox Satellite,,POINT(-0.797580206183451 11.285506867325736),Prairies
1541,6161,-3.2502055106508045,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-19.2 secs,Mapbox Satellite,,POINT(-3.250205510650804 10.941513993239369),Cultivated land
1541,6162,-3.2502055106508045,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-19.2 secs,Mapbox Satellite,,POINT(-3.250205510650804 10.941734489460572),Cultivated land
1541,6163,-3.249980931829744,10.941513993239369,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-19.2 secs,Mapbox Satellite,,POINT(-3.249980931829744 10.941513993239369),Cultivated land
1541,6164,-3.249980931829744,10.941734489460572,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-19.2 secs,Mapbox Satellite,,POINT(-3.249980931829744 10.941734489460572),Cultivated land
1542,6165,-2.082395641295427,14.132958598490688,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-16.8 secs,Mapbox Satellite,,POINT(-2.082395641295427 14.132958598490688),Cultivated land
1542,6166,-2.082395641295427,14.133176379593252,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-16.8 secs,Mapbox Satellite,,POINT(-2.082395641295427 14.133176379593252),Cultivated land
1542,6167,-2.0821710624743663,14.132958598490688,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-16.8 secs,Mapbox Satellite,,POINT(-2.082171062474366 14.132958598490688),Cultivated land
1542,6168,-2.0821710624743663,14.133176379593252,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-16.8 secs,Mapbox Satellite,,POINT(-2.082171062474366 14.133176379593252),Cultivated land
1543,6169,-3.133424523715267,10.25278305537158,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-10.4 secs,Mapbox Satellite,,POINT(-3.133424523715267 10.25278305537158),Treeds areas
1543,6170,-3.133424523715267,10.25300404805354,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-10.4 secs,Mapbox Satellite,,POINT(-3.133424523715267 10.25300404805354),Treeds areas
1543,6171,-3.1331999448942063,10.25278305537158,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-10.4 secs,Mapbox Satellite,,POINT(-3.133199944894206 10.25278305537158),Treeds areas
1543,6172,-3.1331999448942063,10.25300404805354,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-10.4 secs,Mapbox Satellite,,POINT(-3.133199944894206 10.25300404805354),Treeds areas
1544,6173,-2.432738602102041,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-17.8 secs,Mapbox Satellite,,POINT(-2.432738602102041 13.566031623815675),Other land
1544,6174,-2.432738602102041,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-17.8 secs,Mapbox Satellite,,POINT(-2.432738602102041 13.566249936840947),Other land
1544,6175,-2.43251402328098,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-17.8 secs,Mapbox Satellite,,POINT(-2.43251402328098 13.566031623815675),Other land
1544,6176,-2.43251402328098,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:18,-17.8 secs,Mapbox Satellite,,POINT(-2.43251402328098 13.566249936840947),Other land
1545,6177,-0.4474618241978981,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.1 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.77006621668788),Prairies
1545,6178,-0.4474618241978981,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.1 secs,Mapbox Satellite,,POINT(-0.447461824197898 12.77028524045032),Prairies
1545,6179,-0.4472372453768374,12.77006621668788,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.1 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.77006621668788),Prairies
1545,6180,-0.4472372453768374,12.77028524045032,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.1 secs,Mapbox Satellite,,POINT(-0.447237245376837 12.77028524045032),Prairies
1546,6181,-1.9656146543598891,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-16.9 secs,Mapbox Satellite,,POINT(-1.965614654359889 11.51424072699892),Cultivated land
1546,6182,-1.9656146543598891,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-16.9 secs,Mapbox Satellite,,POINT(-1.965614654359889 11.514460786113133),Cultivated land
1546,6183,-1.9653900755388285,11.51424072699892,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-16.9 secs,Mapbox Satellite,,POINT(-1.965390075538828 11.51424072699892),Cultivated land
1546,6184,-1.9653900755388285,11.514460786113133,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-16.9 secs,Mapbox Satellite,,POINT(-1.965390075538828 11.514460786113133),Cultivated land
1547,6185,0.2532240974153286,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-19.4 secs,Mapbox Satellite,,POINT(0.253224097415329 13.225220804976928),Cultivated land
1547,6186,0.2532240974153286,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-19.4 secs,Mapbox Satellite,,POINT(0.253224097415329 13.225439427486634),Cultivated land
1547,6187,0.2534486762363893,13.225220804976928,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-19.4 secs,Mapbox Satellite,,POINT(0.253448676236389 13.225220804976928),Cultivated land
1547,6188,0.2534486762363893,13.225439427486634,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-19.4 secs,Mapbox Satellite,,POINT(0.253448676236389 13.225439427486634),Cultivated land
1548,6189,-1.9656146543598891,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.3 secs,Mapbox Satellite,,POINT(-1.965614654359889 11.056149818218714),Treeds areas
1548,6190,-1.9656146543598891,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.3 secs,Mapbox Satellite,,POINT(-1.965614654359889 11.0563702287117),Treeds areas
1548,6191,-1.9653900755388285,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.3 secs,Mapbox Satellite,,POINT(-1.965390075538828 11.056149818218714),Treeds areas
1548,6192,-1.9653900755388285,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-20.3 secs,Mapbox Satellite,,POINT(-1.965390075538828 11.0563702287117),Treeds areas
1549,6193,-0.4474618241978981,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-17.2 secs,Mapbox Satellite,,POINT(-0.447461824197898 13.566031623815675),Treeds areas
1549,6194,-0.4474618241978981,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-17.2 secs,Mapbox Satellite,,POINT(-0.447461824197898 13.566249936840947),Treeds areas
1549,6195,-0.4472372453768374,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-17.2 secs,Mapbox Satellite,,POINT(-0.447237245376837 13.566031623815675),Treeds areas
1549,6196,-0.4472372453768374,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-17.2 secs,Mapbox Satellite,,POINT(-0.447237245376837 13.566249936840947),Treeds areas
1550,6197,0.9539100190285553,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-21.8 secs,Mapbox Satellite,,POINT(0.953910019028555 12.199971717824909),Cultivated land
1550,6198,0.9539100190285553,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-21.8 secs,Mapbox Satellite,,POINT(0.953910019028555 12.200191224667307),Cultivated land
1550,6199,0.954134597849616,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-21.8 secs,Mapbox Satellite,,POINT(0.954134597849616 12.199971717824909),Cultivated land
1550,6200,0.954134597849616,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-30 09:19,-21.8 secs,Mapbox Satellite,,POINT(0.954134597849616 12.200191224667307),Cultivated land
1551,6201,-2.199176628230965,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,7.7 secs,Mapbox Satellite,,POINT(-2.199176628230965 13.566031623815675),Cultivated land
1551,6202,-2.199176628230965,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,7.7 secs,Mapbox Satellite,,POINT(-2.199176628230965 13.566249936840947),Cultivated land
1551,6203,-2.1989520494099044,13.566031623815675,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,7.7 secs,Mapbox Satellite,,POINT(-2.198952049409904 13.566031623815675),Cultivated land
1551,6204,-2.1989520494099044,13.566249936840947,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,7.7 secs,Mapbox Satellite,,POINT(-2.198952049409904 13.566249936840947),Cultivated land
1552,6205,0.3700050843508663,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-21.1 secs,Mapbox Satellite,,POINT(0.370005084350866 11.74300859942828),Cultivated land
1552,6206,0.3700050843508663,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-21.1 secs,Mapbox Satellite,,POINT(0.370005084350866 11.743228477798127),Cultivated land
1552,6207,0.370229663171927,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-21.1 secs,Mapbox Satellite,,POINT(0.370229663171927 11.74300859942828),Cultivated land
1552,6208,0.370229663171927,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-21.1 secs,Mapbox Satellite,,POINT(0.370229663171927 11.743228477798127),Cultivated land
1553,6209,-1.6152716935532763,14.359337781158132,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,4.0 secs,Mapbox Satellite,,POINT(-1.615271693553276 14.359337781158132),Prairies
1553,6210,-1.6152716935532763,14.359555343899174,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,4.0 secs,Mapbox Satellite,,POINT(-1.615271693553276 14.359555343899174),Prairies
1553,6211,-1.6150471147322154,14.359337781158132,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,4.0 secs,Mapbox Satellite,,POINT(-1.615047114732215 14.359337781158132),Prairies
1553,6212,-1.6150471147322154,14.359555343899174,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,4.0 secs,Mapbox Satellite,,POINT(-1.615047114732215 14.359555343899174),Prairies
1554,6213,-3.717329458392956,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-16.5 secs,Mapbox Satellite,,POINT(-3.717329458392956 12.085803602684976),Prairies
1554,6214,-3.717329458392956,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-16.5 secs,Mapbox Satellite,,POINT(-3.717329458392956 12.086023203659522),Prairies
1554,6215,-3.7171048795718953,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-16.5 secs,Mapbox Satellite,,POINT(-3.717104879571895 12.085803602684976),Prairies
1554,6216,-3.7171048795718953,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-16.5 secs,Mapbox Satellite,,POINT(-3.717104879571895 12.086023203659522),Prairies
1555,6217,0.6035670582219419,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-20.7 secs,Mapbox Satellite,,POINT(0.603567058221942 11.056149818218714),Cultivated land
1555,6218,0.6035670582219419,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-20.7 secs,Mapbox Satellite,,POINT(0.603567058221942 11.0563702287117),Cultivated land
1555,6219,0.6037916370430026,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-20.7 secs,Mapbox Satellite,,POINT(0.603791637043003 11.056149818218714),Cultivated land
1555,6220,0.6037916370430026,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:20,-20.7 secs,Mapbox Satellite,,POINT(0.603791637043003 11.0563702287117),Cultivated land
1556,6221,-4.184453406135106,12.656148226769531,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,17.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.656148226769531),Cultivated land
1556,6222,-4.184453406135106,12.656367348797573,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,17.5 secs,Mapbox Satellite,,POINT(-4.184453406135106 12.656367348797573),Cultivated land
1556,6223,-4.184228827314046,12.656148226769531,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,17.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.656148226769531),Cultivated land
1556,6224,-4.184228827314046,12.656367348797573,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,17.5 secs,Mapbox Satellite,,POINT(-4.184228827314046 12.656367348797573),Cultivated land
1557,6225,-0.5642428111334359,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-17.8 secs,Mapbox Satellite,,POINT(-0.564242811133436 12.883932895368801),Cultivated land
1557,6226,-0.5642428111334359,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-17.8 secs,Mapbox Satellite,,POINT(-0.564242811133436 12.884151820044664),Cultivated land
1557,6227,-0.5640182323123752,12.883932895368801,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-17.8 secs,Mapbox Satellite,,POINT(-0.564018232312375 12.883932895368801),Cultivated land
1557,6228,-0.5640182323123752,12.884151820044664,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-17.8 secs,Mapbox Satellite,,POINT(-0.564018232312375 12.884151820044664),Cultivated land
1558,6229,-3.4837674845218802,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-20.8 secs,Mapbox Satellite,,POINT(-3.48376748452188 11.056149818218714),Treeds areas
1558,6230,-3.4837674845218802,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-20.8 secs,Mapbox Satellite,,POINT(-3.48376748452188 11.0563702287117),Treeds areas
1558,6231,-3.4835429057008196,11.056149818218714,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-20.8 secs,Mapbox Satellite,,POINT(-3.48354290570082 11.056149818218714),Treeds areas
1558,6232,-3.4835429057008196,11.0563702287117,anis.ghattassi@oss.org.tn,false,2022-11-30 09:21,-20.8 secs,Mapbox Satellite,,POINT(-3.48354290570082 11.0563702287117),Treeds areas
1559,6233,-2.082395641295427,13.906353977435131,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-10.5 secs,Mapbox Satellite,,POINT(-2.082395641295427 13.906353977435131),Prairies
1559,6234,-2.082395641295427,13.906571973711834,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-10.5 secs,Mapbox Satellite,,POINT(-2.082395641295427 13.906571973711834),Prairies
1559,6235,-2.0821710624743663,13.906353977435131,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-10.5 secs,Mapbox Satellite,,POINT(-2.082171062474366 13.906353977435131),Prairies
1559,6236,-2.0821710624743663,13.906571973711834,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-10.5 secs,Mapbox Satellite,,POINT(-2.082171062474366 13.906571973711834),Prairies
1560,6237,-1.9656146543598891,14.359337781158132,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-12.4 secs,Mapbox Satellite,,POINT(-1.965614654359889 14.359337781158132),Artificial surfaces
1560,6238,-1.9656146543598891,14.359555343899174,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-12.4 secs,Mapbox Satellite,,POINT(-1.965614654359889 14.359555343899174),Artificial surfaces
1560,6239,-1.9653900755388285,14.359337781158132,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-12.4 secs,Mapbox Satellite,,POINT(-1.965390075538828 14.359337781158132),Artificial surfaces
1560,6240,-1.9653900755388285,14.359555343899174,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-12.4 secs,Mapbox Satellite,,POINT(-1.965390075538828 14.359555343899174),Artificial surfaces
1561,6241,0.4867860712864041,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-21.3 secs,Mapbox Satellite,,POINT(0.486786071286404 12.085803602684976),Cultivated land
1561,6242,0.4867860712864041,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-21.3 secs,Mapbox Satellite,,POINT(0.486786071286404 12.086023203659522),Cultivated land
1561,6243,0.4870106501074648,12.085803602684976,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-21.3 secs,Mapbox Satellite,,POINT(0.487010650107465 12.085803602684976),Cultivated land
1561,6244,0.4870106501074648,12.086023203659522,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-21.3 secs,Mapbox Satellite,,POINT(0.487010650107465 12.086023203659522),Cultivated land
1562,6245,-0.3306808372623603,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-0.33068083726236 12.199971717824909),Cultivated land
1562,6246,-0.3306808372623603,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-0.33068083726236 12.200191224667307),Cultivated land
1562,6247,-0.3304562584412996,12.199971717824909,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-0.3304562584413 12.199971717824909),Cultivated land
1562,6248,-0.3304562584412996,12.200191224667307,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-0.3304562584413 12.200191224667307),Cultivated land
1563,6249,-1.7320526804888137,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-1.732052680488814 11.628648159813778),Treeds areas
1563,6250,-1.7320526804888137,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-1.732052680488814 11.628868128975583),Treeds areas
1563,6251,-1.731828101667753,11.628648159813778,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-1.731828101667753 11.628648159813778),Treeds areas
1563,6252,-1.731828101667753,11.628868128975583,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-20.5 secs,Mapbox Satellite,,POINT(-1.731828101667753 11.628868128975583),Treeds areas
1564,6253,-2.432738602102041,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-19.9 secs,Mapbox Satellite,,POINT(-2.432738602102041 13.111510614400927),Other land
1564,6254,-2.432738602102041,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-19.9 secs,Mapbox Satellite,,POINT(-2.432738602102041 13.111729338448455),Other land
1564,6255,-2.43251402328098,13.111510614400927,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-19.9 secs,Mapbox Satellite,,POINT(-2.43251402328098 13.111510614400927),Other land
1564,6256,-2.43251402328098,13.111729338448455,anis.ghattassi@oss.org.tn,false,2022-11-30 09:22,-19.9 secs,Mapbox Satellite,,POINT(-2.43251402328098 13.111729338448455),Other land
1565,6257,-2.8998625498441912,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-30 09:23,2.8 secs,Mapbox Satellite,,POINT(-2.899862549844191 11.74300859942828),Cultivated land
1565,6258,-2.8998625498441912,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-30 09:23,2.8 secs,Mapbox Satellite,,POINT(-2.899862549844191 11.743228477798127),Cultivated land
1565,6259,-2.8996379710231306,11.74300859942828,anis.ghattassi@oss.org.tn,false,2022-11-30 09:23,2.8 secs,Mapbox Satellite,,POINT(-2.899637971023131 11.74300859942828),Cultivated land
1565,6260,-2.8996379710231306,11.743228477798127,anis.ghattassi@oss.org.tn,false,2022-11-30 09:23,2.8 secs,Mapbox Satellite,,POINT(-2.899637971023131 11.743228477798127),Cultivated land
1566,6261,-0.7978047850045114,13.906353977435131,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,4.3 secs,Mapbox Satellite,,POINT(-0.797804785004511 13.906353977435131),Prairies
1566,6262,-0.7978047850045114,13.906571973711834,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,4.3 secs,Mapbox Satellite,,POINT(-0.797804785004511 13.906571973711834),Prairies
1566,6263,-0.7975802061834507,13.906353977435131,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,4.3 secs,Mapbox Satellite,,POINT(-0.797580206183451 13.906353977435131),Prairies
1566,6264,-0.7975802061834507,13.906571973711834,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,4.3 secs,Mapbox Satellite,,POINT(-0.797580206183451 13.906571973711834),Prairies
1567,6265,-2.3159576151665027,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,-2.4 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.542179353024082),Prairies
1567,6266,-2.3159576151665027,12.542398572494847,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,-2.4 secs,Mapbox Satellite,,POINT(-2.315957615166503 12.542398572494847),Prairies
1567,6267,-2.315733036345442,12.542179353024082,anis.ghattassi@oss.org.tn,false,2022-11-30 09:24,-2.4 secs,Mapbox Satellite,,POINT(-2.315733036345442 12.542179353024082),Prairies
